seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_total_orders,seller_revenue,seller_avg_review,seller_avg_delivery_days,seller_avg_processing_hours,seller_product_diversity,seller_avg_freight,seller_customer_count,seller_late_delivery_rate,seller_early_delivery_rate,seller_revenue_rank,seller_performance_tier,seller_avg_order_value,seller_review_count
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,MG,1,99.0,5.0,8.003946759259259,0.1525,1,15.57,1,0.0,100.0,2514,Bronze,99.0,1
1690cada046eb7e92c12f98b1f8a8167,1303,sao paulo,SP,11,1959.0,4.545454545454546,7.352841435185185,17.778636363636362,3,22.94363636363636,11,9.090909090909092,81.81818181818183,1022,Gold,178.0909090909091,11
385799a1cddbd26dfeb9157356a42282,4676,sao paulo,SP,5,633.93,4.285714285714286,6.586275077160494,9.348531746031744,4,11.801428571428572,5,0.0,85.71428571428571,1700,Silver,126.78599999999999,7
42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP,104,4118.86,4.3538461538461535,7.89449409810574,10.32761994949495,18,9.963712121212122,104,9.848484848484848,89.39393939393939,657,Platinum,39.60442307692308,130
556a6409838156ea299c9d1f9e2dde43,81200,curitiba,PR,4,1362.8,3.25,7.399207175925927,23.38125,4,21.71,4,0.0,100.0,1214,Gold,340.7,4
179d859f51292aac5c10806a356f7af9,9411,ribeirao pires,SP,18,404.46999999999997,4.315789473684211,9.148045199805068,30.089605263157893,8,20.83157894736842,18,5.263157894736842,84.21052631578947,1920,Silver,22.470555555555553,19
934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,PR,1,125.85,5.0,13.127384259259259,0.16083333333333333,1,26.62,1,0.0,100.0,2451,Bronze,125.85,1
be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,PR,3,578.1999999999999,2.75,7.576799768518518,3.409409722222222,3,19.44,3,0.0,100.0,1740,Silver,192.73333333333332,8
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,PR,10,1477.0,3.933333333333333,14.32115200617284,6.380814814814815,9,21.875714285714285,10,0.0,93.33333333333333,1169,Gold,147.7,15
94231344608e603693b0a8891143f65d,91520,porto alegre,SP,3,722.0,4.0,12.531454475308642,32.29574074074074,3,34.059999999999995,3,0.0,100.0,1639,Silver,240.66666666666666,3
446cc09cdbb130904da114e807dbec40,5615,sao paulo,SP,3,252.8,4.666666666666667,4.268302469135803,12.833425925925928,3,18.05666666666667,3,0.0,100.0,2165,Silver,84.26666666666667,3
47efca563408aae19bb7206c2d969ea9,64033,teresina,PI,12,2522.0,4.083333333333333,13.789200336700338,5.796805555555555,5,36.943333333333335,12,0.0,91.66666666666666,904,Gold,210.16666666666666,12
00ab3eff1b5192e5f1a63bcecfee11c8,4164,sao paulo,SP,1,98.0,5.0,9.052488425925926,0.0,1,12.08,1,0.0,100.0,2517,Bronze,98.0,1
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS,8,776.0,2.5,12.30955825617284,15.406597222222222,1,15.10375,8,12.5,62.5,1582,Silver,97.0,8
a435b009cd956ea60748b5cfbddf2e24,14406,franca,SP,3,361.18,4.333333333333333,30.40936342592593,0.17092592592592593,2,15.069999999999999,3,33.33333333333333,33.33333333333333,1980,Silver,120.39333333333333,3
11938fcc75f6902fea1d0a6f72b54a57,89900,sao miguel d'oeste,SC,2,594.98,3.0,22.36358796296296,0.27402777777777776,2,71.08,2,0.0,100.0,1729,Silver,297.49,2
9b76ad3d04236f76bc71c59470305e13,18550,boituva,SP,2,394.70000000000005,5.0,4.845304783950618,25.667592592592595,2,20.643333333333334,2,0.0,100.0,1936,Silver,197.35000000000002,3
d7ab82074b5f1dfba46db123df101bff,12941,atibaia,SP,2,38.67,4.333333333333333,5.662210648148148,0.6431481481481481,2,15.1,2,0.0,100.0,2695,Bronze,19.335,3
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP,157,33702.78,3.9951923076923075,15.077020980846042,15.408058201058202,69,14.078543689320387,157,7.6190476190476195,88.09523809523809,71,Platinum,214.66738853503185,208
94d76e96eedd976258cd3278ce56d5f2,18132,sao roque,SP,1,385.61,5.0,7.032673611111111,0.22694444444444445,1,68.56,1,0.0,100.0,1952,Silver,385.61,1
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR,6,7630.0,3.6666666666666665,10.383350694444443,12.531064814814814,5,143.775,6,0.0,100.0,399,Platinum,1271.6666666666667,6
4e326052e5dbba8adcd512f3450a307e,8020,sao paulo,SP,3,570.0,1.6666666666666667,19.841226851851854,16.365879629629628,1,14.326666666666666,3,0.0,100.0,1746,Silver,190.0,6
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,SP,36,1524.7,4.441860465116279,14.060716785099052,19.200232558139536,5,19.24767441860465,36,4.651162790697675,95.34883720930233,1147,Gold,42.352777777777774,43
6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,SP,208,13147.1,4.360730593607306,9.069255792370711,8.119243686868687,144,13.426940639269406,208,4.090909090909091,93.18181818181817,214,Platinum,63.20721153846154,219
52831e5990d0771cb4951d6f12928167,17600,tupa,SP,1,65.0,3.0,5.106226851851852,12.05638888888889,1,13.12,1,0.0,100.0,2609,Bronze,65.0,1
9e7c5f4d7770eab65738cca38f9efccf,2562,sao paulo,SP,2,184.8,3.5,7.437210648148148,0.32611111111111113,2,19.04,2,0.0,100.0,2304,Bronze,92.4,2
4677a5437afda5fa7140b927b07be1cc,84920,japira,PR,11,3415.7,4.363636363636363,12.510571338383839,11.380252525252525,9,38.18181818181818,11,9.090909090909092,90.9090909090909,761,Platinum,310.5181818181818,11
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ,9,2242.28,4.222222222222222,14.945583847736625,12.597111111111111,8,20.797,9,30.0,50.0,952,Gold,249.14222222222224,9
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF,2,768.0,2.6666666666666665,9.937395833333333,13.666018518518518,2,26.206666666666667,2,0.0,100.0,1587,Silver,384.0,3
334cab711dee080b079fa5779b584783,9190,santo andre,SP,11,1069.7,4.961538461538462,6.984309561965812,25.528279914529914,10,13.52576923076923,11,0.0,100.0,1373,Gold,97.24545454545455,26
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR,10,356.3,4.8,13.135447916666667,2.9957222222222226,8,15.181999999999999,10,10.0,90.0,1989,Silver,35.63,10
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP,26,2635.5,4.384615384615385,11.43051549145299,4.92301282051282,8,15.991923076923078,26,3.8461538461538463,92.3076923076923,886,Gold,101.36538461538461,26
8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,SP,211,11015.19,4.192139737991266,9.284416016894086,10.223139252789908,52,14.59627192982456,211,5.676855895196507,89.51965065502183,269,Platinum,52.20469194312796,229
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP,224,7738.349999999999,3.8149606299212597,15.513926585973525,13.76332036316472,185,13.23243137254902,224,15.56420233463035,78.98832684824903,391,Platinum,34.54620535714285,254
f9f68daa2af419d38f745478bcb3da1a,13180,sumare,SP,2,22.4,3.0,11.757013888888888,7.427083333333333,1,14.48,2,0.0,50.0,2738,Bronze,11.2,2
138dbe45fc62f1e244378131a6801526,2215,sao paulo,SP,49,1125.56,3.9827586206896552,6.209949113984674,9.798491379310345,22,11.883448275862069,49,1.7241379310344827,96.55172413793103,1343,Gold,22.970612244897957,58
5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,SP,63,10022.82,3.0789473684210527,26.44018774050024,16.790217236467235,31,39.168076923076924,63,10.256410256410255,85.8974358974359,290,Platinum,159.09238095238095,76
cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,RJ,1,569.0,4.0,15.16494212962963,0.6041666666666666,1,56.33,1,0.0,100.0,1750,Silver,569.0,1
15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ,1,28.9,1.0,,0.23194444444444445,1,10.96,1,0.0,0.0,2719,Bronze,28.9,1
9674754b5a0cb32b638cec001178f799,4438,sao paulo,SP,86,5069.92,4.03,7.9830176445578225,6.638991666666667,41,12.524845360824743,86,2.0,95.0,560,Platinum,58.95255813953489,100
c161d1327ebc3a156c09582ab2f59f6c,3521,sao paulo,SP,3,52.99,3.0,3.5126793981481486,0.7064814814814815,2,7.78,3,0.0,66.66666666666666,2650,Bronze,17.663333333333334,3
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG,5,1475.0,4.4,6.1659699074074075,13.728166666666667,2,42.998000000000005,5,0.0,100.0,1170,Gold,295.0,5
23ff42c4bf1f8f16cddb19d8b972974a,37975,itau de minas,MG,2,174.70000000000002,4.333333333333333,12.354687499999999,0.2682407407407407,2,17.656666666666666,2,0.0,100.0,2326,Bronze,87.35000000000001,3
d3dcf0604eabf0224fbd5948b5e02f69,3654,sao paulo,SP,9,2902.2999999999997,3.888888888888889,17.632256944444446,3.8717283950617283,8,18.345555555555553,9,33.33333333333333,66.66666666666666,834,Gold,322.47777777777776,9
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,MG,17,1047.6499999999999,3.3684210526315788,12.142746101364523,8.808501461988305,15,15.50945945945946,17,0.0,92.10526315789474,1389,Gold,61.626470588235286,38
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC,77,4777.1,4.011627906976744,9.643763727390182,7.920465116279069,35,20.54779069767442,77,1.1627906976744187,96.51162790697676,587,Platinum,62.04025974025974,86
35281d148dcf7134bae913c57db4e6da,5171,sao paulo,SP,1,119.99,5.0,5.274907407407407,0.19027777777777777,1,17.03,1,0.0,100.0,2464,Bronze,119.99,1
76833248bbc0e65a0293ec62023e4396,16200,birigui,SP,2,2399.98,5.0,18.68045138888889,24.168055555555554,2,115.35,2,0.0,100.0,925,Gold,1199.99,2
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,MG,1,57.0,5.0,11.242453703703704,0.3430555555555556,1,15.1,1,0.0,100.0,2640,Bronze,57.0,3
2cb6eb1b7185064167657fa09f541105,34710,sabara,MG,6,1217.9,4.25,8.69203269675926,4.913090277777777,6,23.54,6,0.0,100.0,1296,Gold,202.98333333333335,8
0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,SP,3,195.74,4.0,8.043919753086419,0.305,2,14.773333333333333,3,0.0,100.0,2278,Bronze,65.24666666666667,3
54583ab379489add547fe47b628db589,9810,sao bernardo do campo,SP,10,2240.0,4.8,5.116539351851852,5.500555555555556,6,15.107999999999999,10,0.0,100.0,954,Gold,224.0,10
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG,1,45.8,5.0,10.434085648148148,0.12166666666666667,1,17.6,1,0.0,100.0,2674,Bronze,45.8,1
0bebbb2cea103a4a020c95d43fd7d754,2515,sao paulo,SP,9,1367.2,4.888888888888889,5.9149704218106995,1.5280864197530863,9,16.34888888888889,9,0.0,100.0,1213,Gold,151.91111111111113,9
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,SP,6,1484.3999999999999,3.0,16.803595679012343,13.017407407407406,2,21.271666666666665,6,16.666666666666664,66.66666666666666,1166,Gold,247.39999999999998,6
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP,114,8699.34,4.3858267716535435,12.137579824368018,11.723819444444445,12,21.647265625,114,1.5625,96.875,346,Platinum,76.31,127
3faf68a3b0af94b10bac70d86077be49,13825,holambra,SP,7,1322.93,4.571428571428571,16.159052579365078,5.215198412698413,3,17.02285714285714,7,0.0,100.0,1233,Gold,188.99,7
05feb94f19d094d4b0f9281f0b1d4c99,8752,mogi das cruzes,SP,6,9353.0,4.5,15.371317515432098,4.118240740740741,2,116.17333333333333,6,0.0,100.0,321,Platinum,1558.8333333333333,6
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,SC,5,507.75,3.4,15.323486689814816,0.20549999999999996,4,17.366,5,0.0,80.0,1808,Silver,101.55,5
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR,36,2726.06,4.315789473684211,10.788462780214426,10.281374269005848,22,17.346052631578946,36,0.0,100.0,865,Gold,75.7238888888889,38
07d75e33f2750d97d467fb57e4dfdd8a,2117,sao paulo,SP,2,722.4,2.5,11.796643518518518,21.812083333333334,2,18.595,2,0.0,100.0,1636,Silver,361.2,2
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,SP,2,224.34,4.333333333333333,6.612322530864198,30.145925925925926,2,11.4,2,0.0,100.0,2215,Silver,112.17,3
ca3bd7cd9f149df75950150d010fe4a2,4361,sao paulo,SP,71,9731.85,3.7246376811594204,13.791865569272977,27.436523752012885,51,24.92405797101449,71,0.7246376811594203,95.65217391304348,301,Platinum,137.06830985915494,138
323ce52b5b81df2cd804b017b7f09aa7,3306,sao paulo,SP,30,2554.2,4.310344827586207,17.057155970625796,5.989120370370371,14,13.382333333333333,30,13.333333333333334,80.0,899,Gold,85.14,29
ebd1417732defaf66c50b5a800eb293e,86047,londrina,PR,1,309.0,5.0,6.121712962962963,0.2425,1,16.33,1,0.0,100.0,2064,Silver,309.0,1
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP,15,1087.06,4.266666666666667,8.683984567901234,6.855907407407407,12,14.934666666666667,15,6.666666666666667,93.33333333333333,1360,Gold,72.47066666666666,15
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,8,1849.79,2.0,22.54623148148148,0.25135416666666666,5,14.12875,8,12.5,50.0,1044,Gold,231.22375,8
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,1,108.5,3.0,14.14508101851852,0.3213888888888889,1,12.26,1,0.0,100.0,2493,Bronze,108.5,1
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP,7,637.67,3.75,9.832486645299145,34.862743055555555,4,13.883125,7,0.0,75.0,1698,Silver,91.0957142857143,16
b6f52e346160519c24a23af05410ad32,1254,sao paulo,SP,1,129.9,4.0,12.60994212962963,0.32416666666666666,1,13.35,1,0.0,100.0,2441,Bronze,129.9,1
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO,5,371.2,4.625,10.389732349537036,14.928090277777777,3,32.3025,5,0.0,50.0,1969,Silver,74.24,8
c84592044b180dec206770c38603814b,1026,sao paulo,SP,15,511.94000000000005,4.2,12.918706183862435,7.9752777777777775,5,14.950666666666667,15,0.0,93.33333333333333,1802,Silver,34.129333333333335,15
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ,33,917.6,4.54054054054054,14.053003003003003,10.835675675675676,22,16.558108108108108,33,10.81081081081081,89.1891891891892,1460,Gold,27.80606060606061,37
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP,38,44212.5,4.421052631578948,10.018161245126706,5.037002923976608,11,34.5,38,5.263157894736842,94.73684210526315,48,Platinum,1163.4868421052631,38
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS,2,239.98,4.5,10.026510416666667,0.24680555555555556,1,17.44,2,0.0,100.0,2194,Silver,119.99,2
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP,8,1802.0,4.25,11.574577546296297,3.3949652777777777,4,22.66125,8,12.5,87.5,1060,Gold,225.25,8
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP,40,2903.6,4.351851851851852,8.516469478737998,12.393163580246913,48,12.10388888888889,40,3.7037037037037033,96.29629629629629,833,Gold,72.59,54
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP,18,36459.0,4.277777777777778,12.569483024691358,13.938657407407407,9,66.59833333333333,18,0.0,100.0,66,Platinum,2025.5,18
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ,10,1304.9,4.4,25.04871990740741,9.366194444444444,5,25.877999999999997,10,20.0,80.0,1248,Gold,130.49,10
ccada0ef508e698917a6eab263375905,85948,pato bragado,PR,3,172.8,3.6666666666666665,9.912824074074074,8.720833333333333,3,19.720000000000002,3,0.0,100.0,2331,Bronze,57.6,3
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS,2,159.8,5.0,10.623096064814815,0.6866666666666666,2,16.33,2,0.0,100.0,2360,Bronze,79.9,2
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG,9,724.72,3.8,11.625980324074074,20.07997222222222,7,13.753,9,10.0,90.0,1633,Silver,80.52444444444444,10
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP,23,3718.51,3.9583333333333335,11.143974729938272,6.776469907407407,12,24.407083333333333,23,12.5,87.5,715,Platinum,161.67434782608697,24
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC,36,8884.0,4.2368421052631575,11.274994212962964,14.676293859649123,11,78.16894736842106,36,2.631578947368421,92.10526315789474,337,Platinum,246.77777777777777,38
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP,23,9608.699999999999,4.291666666666667,10.348889371141976,13.120740740740741,21,17.22375,23,8.333333333333332,83.33333333333334,306,Platinum,417.76956521739123,24
0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP,85,7792.1,4.477777777777778,8.863279320987655,7.83429012345679,56,13.416888888888888,85,2.2222222222222223,93.33333333333333,384,Platinum,91.67176470588235,90
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP,2,513.9000000000001,1.0,,0.19305555555555556,2,16.325,2,0.0,0.0,1800,Silver,256.95000000000005,2
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP,51,5355.0,3.3373493975903616,14.780227855867917,12.74275435073628,21,24.899146341463414,51,20.481927710843372,77.10843373493977,538,Platinum,105.0,83
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP,45,5183.92,4.296296296296297,10.347424554183814,12.002788065843621,10,16.544814814814814,45,1.8518518518518516,98.14814814814815,550,Platinum,115.19822222222223,54
3785b653b1b82de85ab47dd139938091,85640,ampere,PR,21,1552.0,4.76,11.64664212962963,19.513722222222224,7,20.052916666666665,21,0.0,100.0,1139,Gold,73.9047619047619,25
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,28,4423.06,3.9310344827586206,13.576246008939975,7.461781609195403,13,37.12896551724138,28,3.4482758620689653,96.55172413793103,625,Platinum,157.9664285714286,29
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,98,11002.89,4.077669902912621,12.737575912309369,7.8980181623931625,9,15.971057692307692,98,5.769230769230769,91.34615384615384,272,Platinum,112.27438775510204,103
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR,1,130.0,1.0,14.64236111111111,0.2461111111111111,1,14.44,1,0.0,100.0,2440,Bronze,130.0,1
6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP,2,159.8,3.0,10.457511574074074,14.020555555555555,1,15.815000000000001,2,0.0,100.0,2360,Bronze,79.9,2
f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG,1,145.0,5.0,4.528425925925926,0.1913888888888889,1,24.0,1,0.0,100.0,2399,Bronze,145.0,1
c54679b132454625907c773d273d4126,11443,guaruja,SP,7,1032.0,4.875,6.140862268518519,9.349131944444444,2,13.491249999999999,7,0.0,100.0,1398,Gold,147.42857142857142,8
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP,2,152.9,4.5,4.590243055555556,19.023194444444446,2,12.26,2,0.0,100.0,2376,Bronze,76.45,2
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,10,392.75,4.230769230769231,19.99129208754209,29.31350427350427,7,16.79,10,0.0,84.61538461538461,1938,Silver,39.275,13
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,22,3069.78,4.181818181818182,10.883916997354497,10.028333333333334,18,15.700909090909091,22,0.0,95.45454545454545,801,Gold,139.53545454545454,22
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS,2,94.0,4.5,8.844872685185186,16.14944444444444,2,14.934999999999999,2,0.0,100.0,2531,Bronze,47.0,2
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,1,264.0,5.0,15.342986111111111,46.21,1,19.73,1,0.0,100.0,2144,Silver,264.0,1
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,167,23302.7,4.161111111111111,15.018498715478485,9.368072530864199,5,24.109101123595504,167,3.3333333333333335,91.11111111111111,110,Platinum,139.537125748503,180
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC,17,4465.99,3.823529411764706,30.89604102366255,9.732098765432099,7,28.52777777777778,17,11.11111111111111,88.88888888888889,619,Platinum,262.70529411764704,17
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF,4,568.78,4.2,22.090104166666666,33.3555,3,18.606,4,20.0,80.0,1751,Silver,142.195,5
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,1,430.3,5.0,12.108287037037037,0.15416666666666667,1,71.72,1,0.0,100.0,1887,Silver,430.3,2
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,1854,123304.83,3.9094059405940595,9.548817553973803,9.880088142335568,256,13.753536645351696,1854,5.051495831289848,92.05492888670918,12,Platinum,66.50745954692557,2020
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE,1,59.47,1.0,53.34842592592592,13.013055555555555,1,26.96,1,100.0,0.0,2632,Bronze,59.47,1
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,3,135.7,3.3333333333333335,9.766523919753086,41.23898148148148,2,15.446666666666667,3,0.0,100.0,2428,Bronze,45.23333333333333,3
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,8,585.0,4.5,12.360554398148148,1.0895,1,10.035,8,0.0,100.0,1738,Silver,73.125,10
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP,2,53.8,2.5,5.066215277777777,0.20708333333333334,2,7.445,2,0.0,100.0,2649,Bronze,26.9,2
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP,14,1104.7,4.0,5.483386752136752,3.3560515873015873,12,11.463571428571429,14,0.0,92.85714285714286,1353,Gold,78.90714285714286,13
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,1,34.99,1.0,,0.28944444444444445,1,8.29,1,0.0,0.0,2703,Bronze,34.99,1
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,2,119.8,4.0,14.245839120370372,0.10166666666666667,1,17.725,2,0.0,100.0,2469,Bronze,59.9,2
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,37,1318.9,4.333333333333333,7.958789567183462,2.747425925925926,14,14.645555555555555,37,0.0,95.55555555555556,1236,Gold,35.64594594594594,45
b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP,1,299.0,5.0,2.6615972222222224,36.26888888888889,1,19.3,1,0.0,100.0,2091,Silver,299.0,1
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,3,525.0,5.0,8.52640625,12.690763888888888,2,11.72,3,0.0,100.0,1782,Silver,175.0,4
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,1,95.0,3.0,11.029351851851851,0.17027777777777778,1,14.42,1,0.0,100.0,2525,Bronze,95.0,1
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,164,28592.32,4.0,14.48209642177224,10.0672170781893,46,17.215809523809526,164,3.2407407407407405,95.83333333333334,88,Platinum,174.34341463414634,215
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,1,36.9,3.0,16.296388888888888,65.23222222222222,1,14.52,1,0.0,100.0,2698,Bronze,36.9,1
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,2,118.0,4.0,15.193721064814815,4.236527777777778,2,16.315,2,0.0,100.0,2479,Bronze,59.0,2
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,2,103.69999999999999,4.666666666666667,6.051469907407408,5.353888888888889,2,19.62,2,0.0,100.0,2502,Bronze,51.849999999999994,3
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR,8,339.92,4.125,8.8746875,0.18204861111111112,6,18.2775,8,0.0,100.0,2016,Silver,42.49,8
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP,1,120.0,5.0,8.128900462962964,0.12444444444444444,1,58.92,1,0.0,100.0,2463,Bronze,120.0,1
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,13,2369.8,2.642857142857143,8.858441358024692,9.986904761904762,7,34.66571428571429,13,0.0,42.857142857142854,930,Gold,182.2923076923077,14
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,21,7029.0,4.571428571428571,9.536956018518518,9.989285714285714,2,20.875714285714285,21,0.0,100.0,431,Platinum,334.7142857142857,21
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS,5,423.8,4.8,13.873653549382716,19.66583333333333,3,27.485,5,0.0,100.0,1893,Silver,84.76,10
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP,3,501.20000000000005,5.0,15.33033564814815,13.705509259259259,2,15.898333333333333,3,0.0,100.0,1814,Silver,167.0666666666667,6
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,109,7272.42,4.263565891472868,8.174898589065256,12.32787037037037,45,23.385658914728683,109,3.10077519379845,93.7984496124031,416,Platinum,66.7194495412844,129
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,79,3702.29,3.8333333333333335,11.275369533690318,14.617369281045754,30,13.387738095238095,79,10.588235294117647,84.70588235294117,720,Platinum,46.864430379746835,84
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,1,29.9,5.0,19.17042824074074,0.2311111111111111,1,14.52,1,0.0,100.0,2714,Bronze,29.9,1
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP,7,320.55,4.714285714285714,8.06350033068783,19.597460317460314,7,19.15857142857143,7,0.0,100.0,2043,Silver,45.792857142857144,7
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG,5,1915.0,3.8,16.075208333333332,0.5616111111111112,3,139.512,5,0.0,100.0,1027,Gold,383.0,5
67883baaae6134ee81b271a542613728,1310,sao paulo,SP,19,8167.9,4.105263157894737,5.838590399610137,7.616140350877194,16,17.269473684210528,19,5.263157894736842,84.21052631578947,363,Platinum,429.8894736842105,19
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG,1,899.0,5.0,12.486354166666667,0.26361111111111113,1,50.62,1,0.0,100.0,1474,Gold,899.0,1
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP,5,193.38,4.125,6.803227719907407,14.856597222222224,3,10.251249999999999,5,25.0,50.0,2284,Bronze,38.676,8
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP,9,311.1,4.3,12.417634259259259,8.792111111111112,9,14.74,9,0.0,100.0,2060,Silver,34.56666666666667,10
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP,29,1846.0,3.925925925925926,12.152008101851852,3.0580555555555553,19,17.824827586206894,29,13.793103448275861,79.3103448275862,1047,Gold,63.6551724137931,27
45213867cefbf2cd4c6177e10216a951,13603,araras,SP,14,4955.42,3.857142857142857,14.91580357142857,14.814484126984127,9,30.981428571428573,14,7.142857142857142,85.71428571428571,567,Platinum,353.9585714285714,14
61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG,1,74.99,1.0,,1.0322222222222222,1,13.1,1,0.0,0.0,2582,Bronze,74.99,1
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP,67,7443.3,3.925373134328358,11.347290827965647,8.074597423510466,23,15.941594202898552,67,7.246376811594203,91.30434782608695,409,Platinum,111.09402985074627,67
